Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Slovenia,SVN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.628365637,5.837465375,5.927360749,5.238720013,4.630358078,4.392580999,4.135692198,4.15061116,3.971283611,3.329087165,3.295756829,3.027813522,3.306001458,2.495621832,2.684116173,2.713408263,2.385873336,2.507475744,2.515667139,2.45537905,2.457258497,,,
Sweden,SWE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,4.50251522,4.586506363,4.730189247,4.675005845,4.683112768,4.673539852,4.51112039,4.30752893,4.122258225,4.050161294,3.726626613,3.19919162,3.010972903,2.848391151,2.91140599,2.934189451,2.619074811,2.536617332,2.380585329,2.216781691,2.00849582,2.016157437,1.943157025,1.919589655,1.894012394,1.196598628,1.422346078,1.672098956,1.734683346,1.580967441,1.716834373,1.718662236,1.565894657,1.495380871
Swaziland,SWZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,32.84501711,31.4999498,36.11336428,40.33392761,38.45414852,34.65553236,37.40458015,29.0513834,24.17582418,32.54086181,33.1043956,37.07482993,39.98025666,33.33333333,31.76020408,32.91925466,32.44680851,32.09302326,35.49618321,33,22.70803844,22.70803949,20.33970414,17.19872197,21.65998548,20.65300024,22.1678234,16.48416164,16.1082287,15.30023032,10.39501891,11.44563771,8.989804878,10.19160054,13.38736507,12.01311979,14.22359385,12.99060507,13.17838386,13.40284505,12.20090462,10.46754808,10.29951582,9.351780752,8.894907909,8.794712826,7.83497299,7.970969272,7.88708649,7.878336807,7.944273623,7.48105681,,
Sint Maarten (Dutch part),SXM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,9.621849314,9.164639092,8.406186954,7.296190594,6.837243869,7.820486608,6.397028477,7.744989425,6.450706863,5.751037344,6.013397726,5.294075507,4.731675393,4.294015107,4.809109857,4.777777778,3.82676031,4.215504832,4.163251926,4.173208826,3.924096531,3.491659599,2.630181489,3.10068203,2.829248854,2.843340235,2.883268157,2.646669607,3.457136063,3.254552665,2.980658487,2.746483654,2.56878361,2.256863936,2.252943794,2.234439814,2.091959019,
Syrian Arab Republic,SYR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,21.93774758,24.91649032,26.58875783,31.79281547,24.79884784,29.81274968,32.84003134,34.43728541,32.18284783,31.10085972,31.57512878,29.94585922,27.8801927,30.6050301,25.18055991,23.75023709,27.04020942,26.83239329,25.70256647,21.79926865,19.48961261,19.2248067,17.9391583,,,,,,
Turks and Caicos Islands,TCA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,40.926939,39.86846026,39.81206944,39.72646061,38.46230069,37.74527746,38.49887506,42.0804907,41.35421869,40.85117062,39.67878513,39.6748595,39.52254002,38.02048233,38.543063,38.28974192,37.01560833,35.16572546,35.76616926,40.81380746,45.08867462,39.74994929,39.45673606,39.15669483,33.61263964,38.05864052,32.62196653,33.11313874,36.75805277,31.6555242,29.27986572,36.49593846,35.34349528,32.46493321,37.83631045,35.83829683,39.00421791,39.94404155,40.81711133,39.74719883,42.31419695,41.81033233,39.44327228,33.59690649,23.46974651,54.84459297,56.71846458,56.00224585,55.91664674,47.85547182,53.37254715,53.10902672,55.84050506,
Togo,TGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,54.88213385,55.16127532,53.39504554,51.85181122,48.89430683,44.66232175,43.87946269,44.21052692,44.57429663,42.95982382,33.76072007,31.68568945,30.73284871,32.00883615,24.61082382,26.6061986,32.29729809,35.44502503,24.08602164,25.35583164,27.48854604,28.18356321,26.96296706,34.47566819,33.4608036,33.66423192,34.75775805,33.48428231,33.57475517,32.22346084,33.75411481,32.82417094,35.26324641,44.143647,34.92287991,37.76285037,40.8371031,42.19238596,34.96374082,36.93322318,35.14112169,37.71936035,38.19171068,35.79569812,36.23331062,39.40855815,35.8837052,35.82352891,40.70809912,32.91183395,31.03244507,30.76088842,,
Thailand,THA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,36.44438044,35.83823044,34.00270043,33.06552313,30.63419923,31.92324566,33.40020741,29.24377634,28.68292701,28.68471762,25.91587561,23.92438079,25.33803679,27.69022923,27.00573135,26.87108476,26.69552646,24.78309777,24.49815527,23.9935595,23.23987778,21.35710076,18.54844952,20.06017394,17.57385642,15.8093702,15.6641499,15.73343752,16.1780589,15.07529261,12.49962783,12.6498266,12.29733575,8.658570961,9.088261566,9.505705883,9.501520234,9.44882478,10.77688838,9.391839512,9.023141829,9.134212863,9.434795124,10.40756458,10.30604012,10.26510621,10.76635523,10.67570638,11.56045295,11.46469229,12.38821549,13.34214537,12.26989168,11.98266871
Tajikistan,TJK,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,32.71956252,33.04971688,30.73721335,31.7020949,32.08013883,33.30816848,36.61777291,27.40315638,23.28766328,23.96493502,38.43110896,38.98366917,35.40138691,27.1654788,27.38436098,27.42246896,26.15768123,24.66404864,27.10732634,21.6044211,23.95460984,24.19797049,22.21594212,22.73868221,20.86468215,22.07166118,27.20812645,26.60491433,27.41401697
Turkmenistan,TKM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.55905512,26.86567164,28.87323944,32.23684211,32.31292517,10.61105013,19.44444444,34.00954654,17.17861206,13.3311546,21.5786594,26.17454654,26.18934973,24.36762575,24.35657464,22.0130172,20.292289,19.44073803,18.80724562,17.44215358,19.07323872,12.29260657,12.26211536,14.54882621,14.54882621,14.54882621,
Timor-Leste,TLS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5942029,24.24170616,27.90361446,28.96110057,30.68879291,28.80702506,31.22171946,28.96941005,24.6370562,20.51615958,20.2573373,16.71823888,,
Tonga,TON,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,50.11159068,45.78214998,43.87352371,41.79010675,41.71078433,38.49740039,39.05793548,38.14238656,36.28196268,37.70715168,37.78372266,38.9583285,38.86537522,37.95558716,36.02731124,35.59276808,36.84697699,38.15791132,40.80194714,25.32204737,22.73886556,23.85858672,23.92690661,24.86258531,25.8260711,22.8280015,20.97286939,21.13057849,22.49533339,23.34049233,20.52786265,18.45105767,19.79768846,17.86505039,17.5699171,18.62129636,19.31566033,19.16982503,
Trinidad and Tobago,TTO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,2.643058157,3.021382131,2.954860127,2.979984803,2.903162385,2.637035945,2.615415922,2.570672721,2.600375377,2.601220551,2.322058028,2.415303062,2.173775577,2.269999667,2.181492078,2.027936414,1.412957799,1.33924179,1.460777785,0.986730475,0.951403147,0.489536693,0.571028947,0.386726101,0.378319969,0.621525018,0.651935794,0.549976022,0.616609746,
Tunisia,TUN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,23.73848179,20.66045724,18.7942545,20.00713903,18.45890411,19.70300061,22.29182981,24.6104245,22.85340841,21.39167651,20.95052083,20.43586995,18.54605756,17.62935089,15.78380535,16.32779609,15.62336913,14.95256347,14.5063579,16.29911824,18.10987648,14.92248062,18.79839179,13.54055161,14.55447057,17.73547512,19.10520066,18.6047099,16.96971604,14.44627113,13.03850604,15.69321817,12.60625031,11.96617336,11.98545104,11.33392597,10.67895306,9.325973569,10.38113979,11.00561441,10.09783552,10.16816441,9.399654926,8.450270815,9.271903075,8.112538306,8.985305929,9.223987908,8.669320169
Turkey,TUR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,55.94692378,52.7868544,53.82690547,54.41840993,51.62988892,47.5145818,48.59332803,45.87370556,42.83845651,41.96951934,40.16736402,38.47133758,35.40328337,35.01416431,37.08705589,36.49751881,33.60110456,32.4,32.66034796,28.57511426,26.50387597,24.51713156,22.68519862,21.35953703,21.69041728,20.25880139,20.10440599,18.47404548,17.84525228,17.10160888,18.09289968,15.80402654,15.56318072,16.07486623,16.02579693,16.28944767,17.39455624,14.96561964,13.58157698,11.53718485,11.31150937,9.947713877,11.70692806,11.39074262,10.91845022,10.79549394,9.523608757,8.675814442,8.607034505,9.346929829,9.64831553,9.145305425,8.999048849,8.534411741
Tuvalu,TUV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.44097808,21.23672132,19.75786522,19.63766049,20.71625947,22.58780979,24.93613959,25.4302168,24.23359437,26.22838234,28.70132682,27.58989064,25.39563759,
Tanzania,TZA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.95766349,48.13968975,47.99689636,48.1084265,44.98055591,47.14437784,48.03031606,46.79939742,33.76268592,34.1277112,33.48265835,32.86714119,32.45784134,32.52526417,33.3277215,31.75921358,30.40878228,29.96573466,29.71249828,28.79202556,28.13127663,27.68323197,27.57796896,26.99857628
Uganda,UGA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,51.73973085,51.73934178,51.16979498,50.72205247,52.03396121,52.27655987,51.88756333,50.8265126,49.68306671,50.63511165,53.77767366,56.61802753,56.95780177,60.90116279,62.43864816,72.17943781,73.2478241,73.96886373,74.26910118,65.57032232,72.02925783,58.42696629,53.73280943,57.57184372,54.81880252,52.74135513,56.60533233,56.75479748,56.71121457,56.7861919,56.57689698,52.82168297,51.12051916,51.54009804,49.9232941,49.39077445,45.14211767,41.98402345,42.07154065,38.45645113,29.38455705,29.69154468,24.90403166,26.14874394,22.91541417,26.70464208,25.59061497,23.62934773,22.7378194,25.08711255,25.67744517,24.71899723,25.94578259,25.02035915
Ukraine,UKR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.66921899,20.94048494,22.9353177,25.57333133,22.78138244,20.35643892,21.66971979,16.24320453,15.40075658,13.82873947,14.41400323,14.23627081,14.2811045,17.08280767,16.37209818,14.6217084,12.09697898,11.92764003,10.39983538,8.680658816,7.46048326,7.904622314,8.256066372,8.273002915,9.890471641,9.289227777,10.42641511
Upper middle income,UMC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,25.8838592,32.04260728,33.33423103,33.69038546,32.2501832,28.02750325,27.29947608,27.86283865,28.00801627,26.03478731,24.60817847,23.97006836,23.10019224,23.36206552,23.52333664,22.58859255,22.47762378,21.16613646,20.21414637,20.72651997,20.10893805,20.56674945,20.62920168,20.58641783,20.38789788,18.87595359,18.44731692,18.07537655,17.33332392,16.69228243,17.29894742,15.90874428,14.65596682,13.28799305,13.57809186,13.13725387,12.9717983,12.12020922,11.82669698,10.95549977,10.04833389,9.76804072,9.754072343,9.476996648,9.504683564,8.627723713,8.092534028,7.912900727,7.823178601,7.7864775,7.695935964,7.815215794,7.745569915,7.668735672
Uruguay,URY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,13.40118019,14.62802845,13.59511315,12.65181936,13.71186373,12.04352629,10.89759792,9.208457677,8.497830722,8.815643711,7.366757862,7.925336057,8.616111364,8.016058205,7.705982042,7.974664468,6.778210245,6.962935961,6.518692985,8.685455695,11.1429923,12.87584105,10.3725408,10.73120614,10.18882833,10.87770241,9.610178386,8.314577201,10.99327294,10.23017072,9.956197704
United States,USA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,3.542820485,3.514395583,3.687494421,4.843478261,4.328259431,4.073396962,3.566462168,3.231457525,3.321214998,3.496339554,2.897941681,3.153191192,2.884563848,2.154627748,2.570882817,2.415286591,2.218254935,2.238295154,2.040427155,2.101254834,2.063723293,1.894572404,1.954274114,1.863028935,1.834777514,1.607811468,1.805715555,1.685758917,1.300089704,1.219934045,1.190978876,1.181402837,1.009241245,1.197297611,1.34507504,1.212483968,1.042895226,1.130169679,1.220378431,1.11946068,1.192126008,1.24542282,,
Uzbekistan,UZB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.61125888,29.25875915,31.13557887,32.76472796,36.97700295,34.82753262,30.44774065,37.42615998,32.29463652,26.13553228,32.18285021,31.30841121,33.52397903,34.35904837,34.00571349,34.25172744,33.11788746,30.77324627,27.96856667,26.13889292,23.95121304,21.36344445,19.50497983,19.08422669,19.10070878,18.89657475,
St. Vincent and the Grenadines,VCT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,17.51042287,19.19154459,15.72854291,14.27850292,15.82369526,16.45177927,17.29024943,18.40020445,19.6039604,19.12072575,17.0103246,17.81414108,16.98646586,21.18857345,18.59021936,19.36882512,14.86905936,11.11975507,14.07886017,12.5472408,10.11566306,10.80685676,10.48857851,8.544122459,7.237160533,7.34267625,6.404256145,6.002072813,6.282905865,6.150472,6.301705501,6.742045942,7.077546258,7.145609371,6.476250624,7.484782445,
"Venezuela, RB",VEN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,4.794806847,4.934939848,4.90295232,5.080288266,5.09846343,5.321558094,5.642903218,5.87624591,5.971563851,6.472196976,6.108786572,5.864661699,5.386740331,5.433525963,4.503105554,5.032350855,4.601989925,4.898828561,4.944255969,4.77153269,4.801883641,4.896981289,5.202821712,5.587395288,5.556488729,6.305778873,6.674275843,6.582892273,6.757378351,6.29846473,5.466066,5.57920338,5.42717462,5.486261165,5.264690033,5.525520819,4.490747206,4.929622812,5.42015946,4.725817153,4.210018277,4.544217324,4.103337017,4.555546456,4.037468186,4.022868233,3.977649831,4.125018548,4.444210091,6.128733756,5.791328358,,,
Virgin Islands (U.S.),VIR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,40.17093763,38.06343863,40.55749078,46.29701711,42.06741956,38.73674365,40.4891326,33.93858782,29.869952,27.42782802,27.18269026,27.75882539,25.77170602,25.77939511,25.43443981,22.73492151,21.5247724,21.27935153,20.87230048,20.04440835,19.29997888,18.72678545,18.6550997,20.41314392,19.16847046,18.89154279,20.07945664,19.66981767,18.38015791
Vanuatu,VUT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.25366132,28.53585657,26.18148599,26.92577779,27.4689542,25.7432135,26.65245793,25.31075529,23.79463973,23.69219591,23.37774604,22.60438808,23.08701714,25.24343017,25.24343017,
West Bank and Gaza,PSE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.42757442,13.05079045,15.0318385,13.56183857,14.15624164,12.15530141,11.1831182,9.769866644,7.968470768,7.274518896,8.081605971,6.335950393,6.725837272,6.614109196,6.828697038,6.651837352,6.227116829,6.86571797,,
World,WLD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.140414625,6.263940184,5.908931134,5.617629025,5.202728839,4.939096032,4.951811866,4.682910376,4.498168314,4.29255198,3.985070927,3.925120052,3.797824728,3.727528175,3.68971757,3.365341958,3.171328295,3.153099168,3.116483234,3.08958927,3.090733202,3.089892225,,
Samoa,WSM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.01044264,18.52495339,18.89667537,21.00868425,19.1877217,17.11772118,16.84075851,14.88813631,14.56343904,12.42972606,13.31680171,13.23569044,12.16277061,12.18202299,11.63524357,11.76774831,10.71914175,10.11726512,9.871576357,9.536139782
"Yemen, Rep.",YEM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.38056746,23.12413417,24.17753092,22.55313933,24.96181437,20.53383296,16.72812731,16.19026184,19.56317279,16.43483208,13.76784717,14.11544786,13.34206955,12.8770235,11.73033638,10.54766696,10.14691811,,,,,,,
South Africa,ZAF,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,11.21024881,11.53754976,11.05651818,10.86887182,9.465505213,9.184492214,9.487619515,10.44529954,8.790873205,8.266496826,7.163657504,7.783302894,7.635976498,7.246998185,8.652470171,7.661725634,6.743883216,7.050963076,6.724194328,5.971574702,6.196161295,6.45493198,5.695346682,4.4234041,4.804705026,5.190721044,4.976541713,5.598436248,5.839679801,5.419539792,4.630041762,4.556585647,3.800253638,4.166389603,4.601190015,3.860666569,4.194740453,4.008502012,3.768703469,3.543098869,3.274923749,3.510824368,4.150523085,3.431935247,3.107980482,2.66953686,2.884338356,3.003946261,2.98591741,2.922206104,2.590083677,2.474505053,2.518135733,2.390254575
"Congo, Dem. Rep.",COD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,20.09565349,21.63302594,21.64212678,21.78074341,18.00107888,16.13844848,14.9392389,15.18284129,15.0441898,15.76030574,17.73448027,22.87865679,23.96436718,27.49831679,28.31871738,26.821514,25.93109118,31.44654096,34.54651271,31.43857489,31.8216704,33.62236547,29.72746504,29.83856492,28.57995826,30.96446703,41.66951194,49.41528476,51.72309077,57.00000051,56.9999995,33.55157912,48.13721718,47.48193579,52.69546645,32.33075007,33.7372182,27.33446168,26.88718374,24.91696192,22.3821148,22.33824498,22.84541241,24.16871348,25.16481951,,,,
Zambia,ZMB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,15.63400576,14.69135802,14.02508552,12.43926142,10.55555556,11.63247863,14.2460693,14.05714359,12.35213205,11.62682172,14.31549624,15.51135818,18.12312081,18.11106572,16.39019206,15.07071025,17.40992882,14.89184963,16.72818716,16.361353,14.57076489,13.5622059,12.0491211,17.42194461,21.24495763,20.60479633,17.42768622,23.81227052,34.10152274,15.49242979,18.40537701,17.57157184,18.65555927,21.13794722,24.18488813,22.16444351,22.00541943,22.10091963,22.75770576,23.42120489,22.83269005,21.64050434,20.76638987,21.00739755,21.61606872,20.44841799,19.5318226,19.58896857,17.67738868
Zimbabwe,ZWE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,20.12582094,21.9537596,22.89420732,17.78304363,20.44586979,16.98159896,19.21433829,19.65385139,16.63829198,19.73573798,19.05594349,19.02815917,18.11441931,14.35554733,13.59243603,15.6971171,17.73660507,16.11974222,11.23770411,14.85827211,22.67356899,17.76078254,14.40752747,16.38214582,14.93031124,16.47630352,15.26726204,7.413792574,15.03891232,18.97339678,15.23519268,21.77110661,18.9340821,21.78853027,19.17667783,18.26159706,17.30703148,14.02900718,16.59340069,19.57504765,18.57727858,20.28182008,21.59790674,19.39888477,15.0717702,14.50586414,13.20622807,13.15408347,12.38130227
